id,item_id,warehouse_id,movement_type,quantity,movement_date,reference_number,notes,created_at
270155,237,,Issue,5,2016-07-04 06:56:00,DC-ORD-37561,DataCo customer order shipment,2026-09-14 13:12:52.627724
270156,237,,Issue,5,2016-07-04 05:11:00,DC-ORD-37556,DataCo customer order shipment,2026-09-14 13:12:52.628140
270158,237,,Issue,3,2016-07-05 03:47:00,DC-ORD-37552,DataCo customer order shipment,2026-09-14 13:12:52.628947
270160,237,,Issue,1,2016-07-05 02:02:00,DC-ORD-37547,DataCo customer order shipment,2026-09-14 13:12:52.630174
270161,237,,Issue,5,2016-07-04 01:41:00,DC-ORD-37546,DataCo customer order shipment,2026-09-14 13:12:52.630578
270172,237,,Issue,1,2016-07-06 10:58:00,DC-ORD-37504,DataCo customer order shipment,2026-09-14 13:12:52.635507
270173,237,,Issue,2,2016-07-05 10:37:00,DC-ORD-37503,DataCo customer order shipment,2026-09-14 13:12:52.635887
270187,237,,Issue,3,2016-07-02 12:53:00,DC-ORD-37441,DataCo customer order shipment,2026-09-14 13:12:52.641386
270194,237,,Issue,3,2016-07-03 23:35:00,DC-ORD-37403,DataCo customer order shipment,2026-09-14 13:12:52.644499
270199,237,,Issue,5,2016-07-03 14:49:00,DC-ORD-37378,DataCo customer order shipment,2026-09-14 13:12:52.646380
270200,237,,Issue,2,2016-07-02 14:28:00,DC-ORD-37377,DataCo customer order shipment,2026-09-14 13:12:52.646761
270204,237,,Issue,3,2016-07-02 05:43:00,DC-ORD-37352,DataCo customer order shipment,2026-09-14 13:12:52.648242
270208,237,,Issue,4,2016-07-01 22:42:00,DC-ORD-37332,DataCo customer order shipment,2026-09-14 13:12:52.650987
270209,237,,Issue,1,2016-06-30 22:21:00,DC-ORD-37331,DataCo customer order shipment,2026-09-14 13:12:52.651709
270211,237,,Issue,4,2016-07-03 18:09:00,DC-ORD-37319,DataCo customer order shipment,2026-09-14 13:12:52.652544
270220,237,,Issue,1,2016-07-02 03:47:00,DC-ORD-37278,DataCo customer order shipment,2026-09-14 13:12:52.656016
270221,237,,Issue,1,2016-07-04 02:44:00,DC-ORD-37275,DataCo customer order shipment,2026-09-14 13:12:52.656437
270222,237,,Issue,4,2016-07-01 01:41:00,DC-ORD-37272,DataCo customer order shipment,2026-09-14 13:12:52.656847
270229,237,,Issue,3,2016-06-29 13:04:00,DC-ORD-37236,DataCo customer order shipment,2026-09-14 13:12:52.659724
270244,237,,Issue,3,2016-07-02 22:42:00,DC-ORD-37195,DataCo customer order shipment,2026-09-14 13:12:52.665650
270245,237,,Issue,2,2016-07-01 22:21:00,DC-ORD-37194,DataCo customer order shipment,2026-09-14 13:12:52.666271
270256,237,,Issue,2,2016-06-28 22:53:00,DC-ORD-37127,DataCo customer order shipment,2026-09-14 13:12:52.671070
270262,237,,Issue,2,2016-06-29 12:43:00,DC-ORD-37098,DataCo customer order shipment,2026-09-14 13:12:52.673414
270268,237,,Issue,2,2016-06-29 00:28:00,DC-ORD-37063,DataCo customer order shipment,2026-09-14 13:12:52.675593
270270,237,,Issue,1,2016-06-27 20:36:00,DC-ORD-37052,DataCo customer order shipment,2026-09-14 13:12:52.676371
270277,237,,Issue,4,2016-06-28 12:12:00,DC-ORD-37028,DataCo customer order shipment,2026-09-14 13:12:52.678913
270278,237,,Issue,4,2016-06-27 11:51:00,DC-ORD-37027,DataCo customer order shipment,2026-09-14 13:12:52.679377
270279,237,,Issue,3,2016-06-26 11:30:00,DC-ORD-37026,DataCo customer order shipment,2026-09-14 13:12:52.679817
270281,237,,Issue,3,2016-06-30 07:39:00,DC-ORD-37015,DataCo customer order shipment,2026-09-14 13:12:52.680962
270282,237,,Issue,1,2016-06-28 06:57:00,DC-ORD-37013,DataCo customer order shipment,2026-09-14 13:12:52.681415
270287,237,,Issue,3,2016-06-30 00:38:00,DC-ORD-36995,DataCo customer order shipment,2026-09-14 13:12:52.685180
270288,237,,Issue,4,2016-06-29 00:17:00,DC-ORD-36994,DataCo customer order shipment,2026-09-14 13:12:52.686055
270293,237,,Issue,4,2016-06-25 17:59:00,DC-ORD-36976,DataCo customer order shipment,2026-09-14 13:12:52.688160
270306,237,,Issue,4,2016-06-24 22:01:00,DC-ORD-36919,DataCo customer order shipment,2026-09-14 13:12:52.695854
270307,237,,Issue,1,2016-06-24 20:58:00,DC-ORD-36916,DataCo customer order shipment,2026-09-14 13:12:52.696464
270310,237,,Issue,3,2016-06-28 15:21:00,DC-ORD-36900,DataCo customer order shipment,2026-09-14 13:12:52.698826
270315,237,,Issue,3,2016-06-25 03:48:00,DC-ORD-36867,DataCo customer order shipment,2026-09-14 13:12:52.701934
270318,237,,Issue,5,2016-06-24 17:17:00,DC-ORD-36837,DataCo customer order shipment,2026-09-14 13:12:52.703131
270319,237,,Issue,1,2016-06-23 16:56:00,DC-ORD-36836,DataCo customer order shipment,2026-09-14 13:12:52.703500
270322,237,,Issue,1,2016-06-24 13:47:00,DC-ORD-36827,DataCo customer order shipment,2026-09-14 13:12:52.704663
270323,237,,Issue,4,2016-06-23 13:26:00,DC-ORD-36826,DataCo customer order shipment,2026-09-14 13:12:52.705025
270339,237,,Issue,2,2016-06-23 18:31:00,DC-ORD-36772,DataCo customer order shipment,2026-09-14 13:12:52.711067
270355,237,,Issue,5,2016-06-24 09:56:00,DC-ORD-36679,DataCo customer order shipment,2026-09-14 13:12:52.717512
270362,237,,Issue,5,2016-06-22 23:04:00,DC-ORD-36648,DataCo customer order shipment,2026-09-14 13:12:52.720137
270363,237,,Issue,4,2016-06-20 22:22:00,DC-ORD-36646,DataCo customer order shipment,2026-09-14 13:12:52.720517
270364,237,,Issue,2,2016-06-24 22:01:00,DC-ORD-36645,DataCo customer order shipment,2026-09-14 13:12:52.720922
270370,237,,Issue,5,2016-06-20 06:36:00,DC-ORD-36601,DataCo customer order shipment,2026-09-14 13:12:52.723139
270372,237,,Issue,5,2016-06-21 01:42:00,DC-ORD-36587,DataCo customer order shipment,2026-09-14 13:12:52.723845
270374,237,,Issue,2,2016-06-19 21:51:00,DC-ORD-36576,DataCo customer order shipment,2026-09-14 13:12:52.724587
270380,237,,Issue,5,2016-06-22 08:53:00,DC-ORD-36539,DataCo customer order shipment,2026-09-14 13:12:52.726741
270383,237,,Issue,5,2016-06-19 06:26:00,DC-ORD-36532,DataCo customer order shipment,2026-09-14 13:12:52.727856
270392,237,,Issue,5,2016-06-19 14:40:00,DC-ORD-36487,DataCo customer order shipment,2026-09-14 13:12:52.731364
270393,237,,Issue,5,2016-06-18 14:19:00,DC-ORD-36486,DataCo customer order shipment,2026-09-14 13:12:52.731720
270394,237,,Issue,2,2016-06-22 13:58:00,DC-ORD-36485,DataCo customer order shipment,2026-09-14 13:12:52.732063
270396,237,,Issue,4,2016-06-19 09:24:00,DC-ORD-36472,DataCo customer order shipment,2026-09-14 13:12:52.732910
270397,237,,Issue,1,2016-06-18 09:03:00,DC-ORD-36471,DataCo customer order shipment,2026-09-14 13:12:52.733407
270398,237,,Issue,4,2016-06-18 05:33:00,DC-ORD-36461,DataCo customer order shipment,2026-09-14 13:12:52.733802
270400,237,,Issue,5,2016-06-19 02:24:00,DC-ORD-36452,DataCo customer order shipment,2026-09-14 13:12:52.734691
270406,237,,Issue,1,2016-06-20 11:20:00,DC-ORD-36409,DataCo customer order shipment,2026-09-14 13:12:52.736862
270407,237,,Issue,4,2016-06-20 07:50:00,DC-ORD-36399,DataCo customer order shipment,2026-09-14 13:12:52.737214
270408,237,,Issue,1,2016-06-21 06:26:00,DC-ORD-36395,DataCo customer order shipment,2026-09-14 13:12:52.737570
270409,237,,Issue,3,2016-06-19 05:44:00,DC-ORD-36393,DataCo customer order shipment,2026-09-14 13:12:52.737944
270412,237,,Issue,2,2016-06-16 23:25:00,DC-ORD-36375,DataCo customer order shipment,2026-09-14 13:12:52.739043
270413,237,,Issue,4,2016-06-16 23:04:00,DC-ORD-36374,DataCo customer order shipment,2026-09-14 13:12:52.739452
270414,237,,Issue,4,2016-06-19 21:19:00,DC-ORD-36369,DataCo customer order shipment,2026-09-14 13:12:52.739798
270415,237,,Issue,4,2016-06-18 20:58:00,DC-ORD-36368,DataCo customer order shipment,2026-09-14 13:12:52.740171
270416,237,,Issue,5,2016-06-17 20:37:00,DC-ORD-36367,DataCo customer order shipment,2026-09-14 13:12:52.740646
270417,237,,Issue,4,2016-06-16 20:16:00,DC-ORD-36366,DataCo customer order shipment,2026-09-14 13:12:52.741020
270419,237,,Issue,5,2016-06-16 17:49:00,DC-ORD-36359,DataCo customer order shipment,2026-09-14 13:12:52.741741
270420,237,,Issue,5,2016-06-18 17:28:00,DC-ORD-36358,DataCo customer order shipment,2026-09-14 13:12:52.742071
270422,237,,Issue,2,2016-06-17 15:22:00,DC-ORD-36352,DataCo customer order shipment,2026-09-14 13:12:52.742812
270423,237,,Issue,3,2016-06-20 14:40:00,DC-ORD-36350,DataCo customer order shipment,2026-09-14 13:12:52.743152
270425,237,,Issue,5,2016-06-16 13:16:00,DC-ORD-36346,DataCo customer order shipment,2026-09-14 13:12:52.743845
270427,237,,Issue,1,2016-06-19 09:04:00,DC-ORD-36334,DataCo customer order shipment,2026-09-14 13:12:52.744562
270429,237,,Issue,3,2016-06-20 05:54:00,DC-ORD-36325,DataCo customer order shipment,2026-09-14 13:12:52.745245
270437,237,,Issue,5,2016-06-17 13:26:00,DC-ORD-36278,DataCo customer order shipment,2026-09-14 13:12:52.748406
270443,237,,Issue,5,2016-06-17 02:56:00,DC-ORD-36248,DataCo customer order shipment,2026-09-14 13:12:52.751305
270446,237,,Issue,2,2016-06-19 00:08:00,DC-ORD-36240,DataCo customer order shipment,2026-09-14 13:12:52.752482
270450,237,,Issue,4,2016-06-16 14:40:00,DC-ORD-36213,DataCo customer order shipment,2026-09-14 13:12:52.754022
270458,237,,Issue,5,2016-06-16 23:15:00,DC-ORD-36169,DataCo customer order shipment,2026-09-14 13:12:52.756978
270459,237,,Issue,5,2016-06-15 22:54:00,DC-ORD-36168,DataCo customer order shipment,2026-09-14 13:12:52.757329
270462,237,,Issue,1,2016-06-13 18:42:00,DC-ORD-36156,DataCo customer order shipment,2026-09-14 13:12:52.758380
270471,237,,Issue,4,2016-06-13 01:11:00,DC-ORD-36106,DataCo customer order shipment,2026-09-14 13:12:52.762236
270479,237,,Issue,3,2016-06-15 15:43:00,DC-ORD-36079,DataCo customer order shipment,2026-09-14 13:12:52.766441
270480,237,,Issue,3,2016-06-16 12:34:00,DC-ORD-36070,DataCo customer order shipment,2026-09-14 13:12:52.766876
270481,237,,Issue,1,2016-06-15 12:13:00,DC-ORD-36069,DataCo customer order shipment,2026-09-14 13:12:52.767494
270488,237,,Issue,1,2016-06-13 02:46:00,DC-ORD-36042,DataCo customer order shipment,2026-09-14 13:12:52.770260
270489,237,,Issue,3,2016-06-12 02:25:00,DC-ORD-36041,DataCo customer order shipment,2026-09-14 13:12:52.770661
270490,237,,Issue,5,2016-06-16 02:04:00,DC-ORD-36040,DataCo customer order shipment,2026-09-14 13:12:52.771108
270497,237,,Issue,5,2016-06-15 15:33:00,DC-ORD-36010,DataCo customer order shipment,2026-09-14 13:12:52.774357
270500,237,,Issue,3,2016-06-13 09:36:00,DC-ORD-35993,DataCo customer order shipment,2026-09-14 13:12:52.775552
270501,237,,Issue,3,2016-06-12 09:15:00,DC-ORD-35992,DataCo customer order shipment,2026-09-14 13:12:52.775903
270505,237,,Issue,2,2016-06-11 00:08:00,DC-ORD-35966,DataCo customer order shipment,2026-09-14 13:12:52.777469
270517,237,,Issue,2,2016-06-09 23:16:00,DC-ORD-35895,DataCo customer order shipment,2026-09-14 13:12:52.782250
270521,237,,Issue,2,2016-06-11 13:48:00,DC-ORD-35868,DataCo customer order shipment,2026-09-14 13:12:53.217338
270525,237,,Issue,2,2016-06-09 07:51:00,DC-ORD-35851,DataCo customer order shipment,2026-09-14 13:12:53.221658
270528,237,,Issue,5,2016-06-09 06:06:00,DC-ORD-35846,DataCo customer order shipment,2026-09-14 13:12:53.223783
270529,237,,Issue,3,2016-06-11 03:17:00,DC-ORD-35838,DataCo customer order shipment,2026-09-14 13:12:53.224515
270537,237,,Issue,1,2016-06-09 19:56:00,DC-ORD-35817,DataCo customer order shipment,2026-09-14 13:12:53.230296
270539,237,,Issue,3,2016-06-08 17:29:00,DC-ORD-35810,DataCo customer order shipment,2026-09-14 13:12:53.231906
270547,237,,Issue,1,2016-06-12 05:13:00,DC-ORD-35775,DataCo customer order shipment,2026-09-14 13:12:53.237100
270552,237,,Issue,3,2016-06-09 18:00:00,DC-ORD-35743,DataCo customer order shipment,2026-09-14 13:12:53.239230
270553,237,,Issue,4,2016-06-07 17:18:00,DC-ORD-35741,DataCo customer order shipment,2026-09-14 13:12:53.239765
270554,237,,Issue,3,2016-06-08 14:09:00,DC-ORD-35732,DataCo customer order shipment,2026-09-14 13:12:53.240396
270557,237,,Issue,1,2016-06-08 08:54:00,DC-ORD-35717,DataCo customer order shipment,2026-09-14 13:12:53.242826
270558,237,,Issue,3,2016-06-11 04:42:00,DC-ORD-35705,DataCo customer order shipment,2026-09-14 13:12:53.243575
270559,237,,Issue,2,2016-06-09 04:00:00,DC-ORD-35703,DataCo customer order shipment,2026-09-14 13:12:53.244263
270563,237,,Issue,5,2016-06-09 23:05:00,DC-ORD-35689,DataCo customer order shipment,2026-09-14 13:12:53.247613
270565,237,,Issue,3,2016-06-07 20:38:00,DC-ORD-35682,DataCo customer order shipment,2026-09-14 13:12:53.249616
270567,237,,Issue,5,2016-06-07 15:23:00,DC-ORD-35667,DataCo customer order shipment,2026-09-14 13:12:53.252352
270568,237,,Issue,1,2016-06-09 14:20:00,DC-ORD-35664,DataCo customer order shipment,2026-09-14 13:12:53.253380
270569,237,,Issue,3,2016-06-08 13:59:00,DC-ORD-35663,DataCo customer order shipment,2026-09-14 13:12:53.254401
270570,237,,Issue,5,2016-06-06 13:17:00,DC-ORD-35661,DataCo customer order shipment,2026-09-14 13:12:53.255372
270571,237,,Issue,4,2016-06-10 12:56:00,DC-ORD-35660,DataCo customer order shipment,2026-09-14 13:12:53.256344
270574,237,,Issue,2,2016-06-09 10:50:00,DC-ORD-35654,DataCo customer order shipment,2026-09-14 13:12:53.260707
270579,237,,Issue,5,2016-06-06 04:52:00,DC-ORD-35637,DataCo customer order shipment,2026-09-14 13:12:53.264891
270594,237,,Issue,4,2016-06-05 11:00:00,DC-ORD-35586,DataCo customer order shipment,2026-09-14 13:12:53.274663
270595,237,,Issue,1,2016-06-05 10:39:00,DC-ORD-35585,DataCo customer order shipment,2026-09-14 13:12:53.275065
270596,237,,Issue,1,2016-06-05 09:36:00,DC-ORD-35582,DataCo customer order shipment,2026-09-14 13:12:53.275512
270601,237,,Issue,4,2016-06-09 03:39:00,DC-ORD-35565,DataCo customer order shipment,2026-09-14 13:12:53.277928
270603,237,,Issue,3,2016-06-07 01:12:00,DC-ORD-35558,DataCo customer order shipment,2026-09-14 13:12:53.278660
270604,237,,Issue,1,2016-06-04 23:05:00,DC-ORD-35552,DataCo customer order shipment,2026-09-14 13:12:53.279032
270609,237,,Issue,1,2016-06-06 16:26:00,DC-ORD-35533,DataCo customer order shipment,2026-09-14 13:12:53.280950
270611,237,,Issue,5,2016-06-04 12:14:00,DC-ORD-35521,DataCo customer order shipment,2026-09-14 13:12:53.282119
270619,237,,Issue,4,2016-06-03 23:37:00,DC-ORD-35485,DataCo customer order shipment,2026-09-14 13:12:53.287063
270620,237,,Issue,2,2016-06-03 23:16:00,DC-ORD-35484,DataCo customer order shipment,2026-09-14 13:12:53.287527
270629,237,,Issue,1,2016-06-03 13:06:00,DC-ORD-35455,DataCo customer order shipment,2026-09-14 13:12:53.291745
270631,237,,Issue,4,2016-06-04 10:18:00,DC-ORD-35447,DataCo customer order shipment,2026-09-14 13:12:53.292555
270632,237,,Issue,5,2016-06-05 07:09:00,DC-ORD-35438,DataCo customer order shipment,2026-09-14 13:12:53.292914
270638,237,,Issue,5,2016-06-04 15:23:00,DC-ORD-35393,DataCo customer order shipment,2026-09-14 13:12:53.295312
270641,237,,Issue,2,2016-06-02 05:56:00,DC-ORD-35366,DataCo customer order shipment,2026-09-14 13:12:53.296447
270645,237,,Issue,4,2016-06-05 01:43:00,DC-ORD-35354,DataCo customer order shipment,2026-09-14 13:12:53.298160
270647,237,,Issue,2,2016-06-01 21:31:00,DC-ORD-35342,DataCo customer order shipment,2026-09-14 13:12:53.298897
270652,237,,Issue,1,2016-06-01 15:34:00,DC-ORD-35325,DataCo customer order shipment,2026-09-14 13:12:53.301236
270653,237,,Issue,5,2016-06-01 14:52:00,DC-ORD-35323,DataCo customer order shipment,2026-09-14 13:12:53.301601
270654,237,,Issue,3,2016-06-04 09:57:00,DC-ORD-35309,DataCo customer order shipment,2026-09-14 13:12:53.302029
270656,237,,Issue,1,2016-06-05 06:48:00,DC-ORD-35300,DataCo customer order shipment,2026-09-14 13:12:53.302851
270664,237,,Issue,5,2016-06-02 19:36:00,DC-ORD-35268,DataCo customer order shipment,2026-09-14 13:12:53.306433
270681,237,,Issue,1,2016-06-03 16:16:00,DC-ORD-35190,DataCo customer order shipment,2026-09-14 13:12:53.313213
270685,237,,Issue,1,2016-05-31 13:28:00,DC-ORD-35182,DataCo customer order shipment,2026-09-14 13:12:53.314700
270688,237,,Issue,4,2016-05-30 11:22:00,DC-ORD-35176,DataCo customer order shipment,2026-09-14 13:12:53.315818
270692,237,,Issue,1,2016-05-31 04:42:00,DC-ORD-35157,DataCo customer order shipment,2026-09-14 13:12:53.317611
270693,237,,Issue,4,2016-05-30 03:18:00,DC-ORD-35153,DataCo customer order shipment,2026-09-14 13:12:53.318027
270701,237,,Issue,4,2016-05-30 18:12:00,DC-ORD-35127,DataCo customer order shipment,2026-09-14 13:12:53.321555
270702,237,,Issue,4,2016-06-02 17:30:00,DC-ORD-35125,DataCo customer order shipment,2026-09-14 13:12:53.321938
270706,237,,Issue,1,2016-05-29 12:14:00,DC-ORD-35110,DataCo customer order shipment,2026-09-14 13:12:53.323530
270718,237,,Issue,3,2016-05-28 19:04:00,DC-ORD-35061,DataCo customer order shipment,2026-09-14 13:12:53.327826
270719,237,,Issue,2,2016-06-01 18:43:00,DC-ORD-35060,DataCo customer order shipment,2026-09-14 13:12:53.328268
270721,237,,Issue,1,2016-05-30 16:16:00,DC-ORD-35053,DataCo customer order shipment,2026-09-14 13:12:53.328983
270737,237,,Issue,5,2016-05-31 04:11:00,DC-ORD-34950,DataCo customer order shipment,2026-09-14 13:12:53.337952
270738,237,,Issue,2,2016-05-29 03:29:00,DC-ORD-34948,DataCo customer order shipment,2026-09-14 13:12:53.338529
270739,237,,Issue,2,2016-05-28 03:08:00,DC-ORD-34947,DataCo customer order shipment,2026-09-14 13:12:53.339202
270746,237,,Issue,3,2016-05-27 14:52:00,DC-ORD-34912,DataCo customer order shipment,2026-09-14 13:12:53.342313
270754,237,,Issue,1,2016-05-26 06:28:00,DC-ORD-34888,DataCo customer order shipment,2026-09-14 13:12:53.356559
270757,237,,Issue,1,2016-05-26 04:22:00,DC-ORD-34882,DataCo customer order shipment,2026-09-14 13:12:53.359932
270758,237,,Issue,5,2016-05-26 04:01:00,DC-ORD-34881,DataCo customer order shipment,2026-09-14 13:12:53.361058
270759,237,,Issue,4,2016-05-30 03:40:00,DC-ORD-34880,DataCo customer order shipment,2026-09-14 13:12:53.361944
270760,237,,Issue,4,2016-05-29 03:19:00,DC-ORD-34879,DataCo customer order shipment,2026-09-14 13:12:53.363184
270762,237,,Issue,4,2016-05-27 21:42:00,DC-ORD-34863,DataCo customer order shipment,2026-09-14 13:12:53.365325
270765,237,,Issue,3,2016-05-26 16:06:00,DC-ORD-34847,DataCo customer order shipment,2026-09-14 13:12:53.373824
270768,237,,Issue,2,2016-05-26 14:21:00,DC-ORD-34842,DataCo customer order shipment,2026-09-14 13:12:53.376256
270774,237,,Issue,3,2016-05-28 06:17:00,DC-ORD-34819,DataCo customer order shipment,2026-09-14 13:12:53.383164
270776,237,,Issue,5,2016-05-26 02:05:00,DC-ORD-34807,DataCo customer order shipment,2026-09-14 13:12:53.388971
270777,237,,Issue,2,2016-05-28 01:02:00,DC-ORD-34804,DataCo customer order shipment,2026-09-14 13:12:53.389949
270780,237,,Issue,2,2016-05-24 20:29:00,DC-ORD-34791,DataCo customer order shipment,2026-09-14 13:12:53.393788
270781,237,,Issue,3,2016-05-27 19:47:00,DC-ORD-34789,DataCo customer order shipment,2026-09-14 13:12:53.394900
270785,237,,Issue,1,2016-05-24 13:28:00,DC-ORD-34771,DataCo customer order shipment,2026-09-14 13:12:53.399007
270786,237,,Issue,2,2016-05-24 13:07:00,DC-ORD-34770,DataCo customer order shipment,2026-09-14 13:12:53.402341
270794,237,,Issue,5,2016-05-22 12:31:00,DC-ORD-34734,DataCo customer order shipment,2026-09-14 13:12:53.411959
270800,237,,Issue,3,2016-05-24 20:18:00,DC-ORD-34722,DataCo customer order shipment,2026-09-14 13:12:53.418134
270803,237,,Issue,4,2016-05-25 17:09:00,DC-ORD-34713,DataCo customer order shipment,2026-09-14 13:12:53.424921
270807,237,,Issue,4,2016-05-23 08:03:00,DC-ORD-34687,DataCo customer order shipment,2026-09-14 13:12:53.429020
270812,237,,Issue,4,2016-05-24 01:02:00,DC-ORD-34667,DataCo customer order shipment,2026-09-14 13:12:53.435830
270814,237,,Issue,2,2016-05-25 23:59:00,DC-ORD-34664,DataCo customer order shipment,2026-09-14 13:12:53.438667
270816,237,,Issue,5,2016-05-22 21:11:00,DC-ORD-34656,DataCo customer order shipment,2026-09-14 13:12:53.439789
270817,237,,Issue,1,2016-05-25 20:29:00,DC-ORD-34654,DataCo customer order shipment,2026-09-14 13:12:53.440280
270825,237,,Issue,3,2016-05-25 09:58:00,DC-ORD-34624,DataCo customer order shipment,2026-09-14 13:12:53.443773
270826,237,,Issue,5,2016-05-23 09:16:00,DC-ORD-34622,DataCo customer order shipment,2026-09-14 13:12:53.444216
270830,237,,Issue,5,2016-05-22 02:16:00,DC-ORD-34602,DataCo customer order shipment,2026-09-14 13:12:53.445916
270832,237,,Issue,1,2016-05-21 22:25:00,DC-ORD-34591,DataCo customer order shipment,2026-09-14 13:12:53.446783
270834,237,,Issue,1,2016-05-22 19:15:00,DC-ORD-34582,DataCo customer order shipment,2026-09-14 13:12:53.448398
